"","player_id","league","active","use_name","first_name","middle_name","last_name","primary_position_name","link","birth_date","birth_city","birth_state_province","birth_country","draft_year","mlb_debut_date","highest_league","birth_country2"
"3081",671288,"High_A",TRUE,"Seth","Seth",NA,"Corry","Pitcher","/api/v1/people/671288","1998-11-03","Alpine","UT","USA",2017,NA,"High_A","USA"
"3082",695065,"High_A",TRUE,"Ryan","Ryan","Michael","Costeiu","Pitcher","/api/v1/people/695065","2000-11-28","Walnut Creek","CA","USA",2021,NA,"High_A","USA"
"3083",689115,"High_A",TRUE,"Cam","Walter","Cameron","Coursey","Second Base","/api/v1/people/689115","1998-08-25","Sugar Hill","GA","USA",2019,NA,"High_A","USA"
"3084",688896,"High_A",TRUE,"Justin","Justin","Richard","Courtney","Pitcher","/api/v1/people/688896","1996-07-24","Bangor","ME","USA",2019,NA,"High_A","USA"
"3085",681297,"High_A",TRUE,"Colton","Colton","Dale","Cowser","Outfielder","/api/v1/people/681297","2000-03-20","Houston","TX","USA",2021,NA,"High_A","USA"
"3086",663883,"High_A",TRUE,"Brooks","Jonathan","Brooks","Crawford","Pitcher","/api/v1/people/663883","1996-08-19","Athens","GA","USA",2019,NA,"High_A","USA"
"3087",679311,"High_A",TRUE,"Juan","Juan","Diego","Crisp","Catcher","/api/v1/people/679311","2000-05-23","Aguadulce",NA,"Panama",NA,NA,"High_A","Panama"
"3088",676105,"High_A",TRUE,"Jeff","Jeffrey","Kelley","Criswell","Pitcher","/api/v1/people/676105","1999-03-10","Portage","MI","USA",2020,NA,"High_A","USA"
"3089",681932,"High_A",TRUE,"Matt","Matthew","Nicholas","Cross","Catcher","/api/v1/people/681932","1998-07-28","Buffalo","NY","USA",2018,NA,"High_A","USA"
"3090",676509,"High_A",TRUE,"Josh","Joshua","Paul","Crouch","Catcher","/api/v1/people/676509","1998-12-07","Sebring","FL","USA",2021,NA,"High_A","USA"
"3091",663551,"High_A",TRUE,"Marrick","Marrick","John","Crouse","Pitcher","/api/v1/people/663551","1997-05-02","Dana Point","CA","USA",2018,NA,"High_A","USA"
"3092",669360,"High_A",TRUE,"Trei","Trei","Jose","Cruz","Shortstop","/api/v1/people/669360","1998-07-05","Toronto","ON","Canada",2020,NA,"High_A","Canada"
"3093",660859,"High_A",TRUE,"Ricardo","Ricardo","Higinio Hilario","Cubillan","Shortstop","/api/v1/people/660859","1998-02-01","Turmero",NA,"Venezuela",NA,NA,"High_A","Venezuela"
"3094",689821,"High_A",TRUE,"Michael","Michael","Tyler","Cuevas","Pitcher","/api/v1/people/689821","2001-06-29","San Antonio","TX","USA",2019,NA,"High_A","USA"
"3095",672627,"High_A",TRUE,"Jose","Jose","Daniel","Curpa","Shortstop","/api/v1/people/672627","2000-03-09","Puerto La Cruz",NA,"Venezuela",NA,NA,"High_A","Venezuela"
"3096",681168,"High_A",TRUE,"Luis","Luis","Jefferso","Curvelo","Pitcher","/api/v1/people/681168","2000-10-21","Higuerote",NA,"Venezuela",NA,NA,"High_A","Venezuela"
"3097",672374,"High_A",TRUE,"Franklin","Franklin","Aaron","Dacosta","Pitcher","/api/v1/people/672374","2000-02-27","Caracas",NA,"Venezuela",NA,NA,"High_A","Venezuela"
"3098",663725,"High_A",TRUE,"Cole","Cole","P.","Daily","Shortstop","/api/v1/people/663725","1996-11-28","Springfield","IL","USA",2018,NA,"High_A","USA"
"3099",668662,"High_A",TRUE,"Gianluca","Gianluca",NA,"Dalatri","Pitcher","/api/v1/people/668662","1998-04-04","Wall","NJ","USA",2020,NA,"High_A","USA"
"3100",673062,"High_A",TRUE,"Jarryd","Jarryd","James","Dale","Outfield","/api/v1/people/673062","2000-09-11","Melbourne","Victoria","Australia",NA,NA,"High_A","Australia"
"3101",689149,"High_A",TRUE,"Chad","John","Chadwell","Dallas","Pitcher","/api/v1/people/689149","2000-06-26","Orange","TX","USA",2021,NA,"High_A","USA"
"3102",686643,"High_A",TRUE,"Andrew","Andrew","R.","Dalquist","Pitcher","/api/v1/people/686643","2000-11-13","Redondo Beach","CA","USA",2019,NA,"High_A","USA"
"3103",671113,"High_A",TRUE,"Zach","Zachary","Aaron","Daniels","Outfielder","/api/v1/people/671113","1999-01-23","Stockbridge","GA","USA",2020,NA,"High_A","USA"
"3104",702126,"High_A",TRUE,"Aaron","Aaron","Ross","Davenport","Pitcher","/api/v1/people/702126","2000-07-25","Kirkland","WA","USA",2021,NA,"High_A","USA"
"3105",663761,"High_A",TRUE,"Joe","Joseph","Erwin","Davis","First Base","/api/v1/people/663761","1996-10-31","Austin","TX","USA",2019,NA,"High_A","USA"
"3106",695342,"High_A",TRUE,"Colin","Michael","Colin","Davis","Outfield","/api/v1/people/695342","1999-02-08","Roswell","GA","USA",2021,NA,"High_A","USA"
"3107",678752,"High_A",TRUE,"Luis","Luis","Felipe","De Avila","Pitcher","/api/v1/people/678752","2001-05-29","San Estanislao",NA,"Colombia",NA,NA,"High_A","Colombia"
"3108",680884,"High_A",TRUE,"Aldrich","Aldrich",NA,"De Jongh","Outfield","/api/v1/people/680884","1998-09-01","Willemstad",NA,"Curacao",2018,NA,"High_A","Curacao"
"3109",678926,"High_A",TRUE,"Carlos","Carlos",NA,"De La Cruz","Outfield","/api/v1/people/678926","1999-10-06","Yonkers","NY","USA",NA,NA,"High_A","USA"
"3110",682829,"High_A",TRUE,"Elly","Elly","Antonio","De La Cruz","Second Base","/api/v1/people/682829","2002-01-11","Sabana Grande de Boya",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3111",656365,"High_A",TRUE,"Tommy","Tommy","Anthony","DeJuneas","Pitcher","/api/v1/people/656365","1995-10-24","Charlotte","NC","USA",2017,NA,"High_A","USA"
"3112",676356,"High_A",TRUE,"Jonny","Jonathan","Davis","DeLuca","Outfielder","/api/v1/people/676356","1998-07-10","Thousand Oaks","CA","USA",2019,NA,"High_A","USA"
"3113",668792,"High_A",TRUE,"Pat","Patrick","Luke","DeMarco","Infield","/api/v1/people/668792","1998-03-10","Brooklyn","NY","USA",2019,NA,"High_A","USA"
"3114",663745,"High_A",TRUE,"Joe","Joseph","Charles","DeMers","Pitcher","/api/v1/people/663745","1996-11-09","Martinez","CA","USA",2018,NA,"High_A","USA"
"3115",683740,"High_A",TRUE,"Ricky","Fredrick","Anthony","DeVito","Pitcher","/api/v1/people/683740","1998-08-21","Staten Island","NY","USA",2019,NA,"High_A","USA"
"3116",678006,"High_A",TRUE,"Nick","Nicholas",NA,"Decker","Outfield","/api/v1/people/678006","1999-10-02","Philadelphia","PA","USA",2018,NA,"High_A","USA"
"3117",680728,"High_A",TRUE,"Adrian","Adrian","Jose","Del Castillo","Catcher","/api/v1/people/680728","1999-09-27","Miami","FL","USA",2021,NA,"High_A","USA"
"3118",669303,"High_A",TRUE,"Francisco","Francisco","Alejandro","Del Valle","Outfield","/api/v1/people/669303","1998-08-18","Ponce",NA,"Puerto Rico",2016,NA,"High_A","Puerto Rico"
"3119",669384,"High_A",TRUE,"Raynel","Raynel",NA,"Delgado","Third Base","/api/v1/people/669384","2000-04-04","Havana",NA,"Cuba",2018,NA,"High_A","Cuba"
"3120",656368,"High_A",TRUE,"Bradford","Bradford",NA,"Deppermann","Pitcher","/api/v1/people/656368","1996-06-15","Indianapolis","IN","USA",2019,NA,"High_A","USA"
"3121",687938,"High_A",TRUE,"Jordan","Jordan","Drew","DiValerio","Pitcher","/api/v1/people/687938","1997-10-09","Berwick","PA","USA",2020,NA,"High_A","USA"
"3122",677647,"High_A",TRUE,"Eddy","Eddy","Osnay","Diaz","Infield","/api/v1/people/677647","2000-02-14","Matanzas",NA,"Cuba",NA,NA,"High_A","Cuba"
"3123",670905,"High_A",TRUE,"Wellington","Wellington",NA,"Diaz","Pitcher","/api/v1/people/670905","1997-04-25","Santo Domingo",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3124",694040,"High_A",TRUE,"Julio","Julio","Ernesto","Dilone","Pitcher","/api/v1/people/694040","2000-03-23","Cotui",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3125",687022,"High_A",TRUE,"Burle","Burle","Michael","Dixon","Outfielder","/api/v1/people/687022","1998-10-15","Sacramento","CA","USA",2019,NA,"High_A","USA"
"3126",689266,"High_A",TRUE,"Dylan","Dylan","Martin","Dodd","Pitcher","/api/v1/people/689266","1998-06-06","Elk Grove","IL","USA",2021,NA,"High_A","USA"
"3127",694298,"High_A",TRUE,"Nick","Nicholas","Joseph","Dombkowski","Pitcher","/api/v1/people/694298","1998-08-09","West Springfield","MA","USA",2021,NA,"High_A","USA"
"3128",668660,"High_A",TRUE,"Dakota","Dakota","Jerico","Donovan","Pitcher","/api/v1/people/668660","1997-07-25","St. George","UT","USA",2019,NA,"High_A","USA"
"3129",681860,"High_A",TRUE,"Destin","Destin",NA,"Dotson","Pitcher","/api/v1/people/681860","1999-11-17","Zachary","LA","USA",2018,NA,"High_A","USA"
"3130",686482,"High_A",TRUE,"Logan","Logan","Rylee","Driscoll","Catcher","/api/v1/people/686482","1997-11-03","Colorado Springs","CO","USA",2019,NA,"High_A","USA"
"3131",675660,"High_A",TRUE,"Shane","Shane","Liam","Drohan","Pitcher","/api/v1/people/675660","1999-01-07","Fort Lauderdale","FL","USA",2020,NA,"High_A","USA"
"3132",679056,"High_A",TRUE,"Conor","Conor","Mitchell","Dryer","Pitcher","/api/v1/people/679056","1998-08-18","Overland Park","KS","USA",2021,NA,"High_A","USA"
"3133",670033,"High_A",TRUE,"Cole","Cole",NA,"Duensing","Pitcher","/api/v1/people/670033","1998-06-16","Overland Park","KS","USA",2016,NA,"High_A","USA"
"3134",679555,"High_A",TRUE,"Brandon","Brandon","David","Dufault","Pitcher","/api/v1/people/679555","1998-10-19","Windham","NH","USA",2021,NA,"High_A","USA"
"3135",690218,"High_A",TRUE,"Benjamin","Benjamin","Earl","Dum","Pitcher","/api/v1/people/690218","1996-09-30","Elliottsburg","PA","USA",2019,NA,"High_A","USA"
"3136",669649,"High_A",TRUE,"Ty","Tyler","Nolan","Duvall","Catcher","/api/v1/people/669649","1997-07-11","Cincinnati","OH","USA",2020,NA,"High_A","USA"
"3137",686546,"High_A",TRUE,"Matthew","Matthew","Austin","Dyer","Catcher","/api/v1/people/686546","1998-07-14","Phoenix","AZ","USA",2020,NA,"High_A","USA"
"3138",681068,"High_A",TRUE,"Jayce","Jayce",NA,"Easley","Second Base","/api/v1/people/681068","1999-08-02","Glendale","AZ","USA",2018,NA,"High_A","USA"
"3139",686490,"High_A",TRUE,"Cameron","Cameron","Ray","Eden","Shortstop","/api/v1/people/686490","1998-03-31","Yuba City","CA","USA",2019,NA,"High_A","USA"
"3140",686642,"High_A",TRUE,"Fraser","Fraser",NA,"Ellard","Pitcher","/api/v1/people/686642","1997-11-06","Roswell","GA","USA",2021,NA,"High_A","USA"
"3141",669651,"High_A",TRUE,"Tim","Timothy","Aubrey","Elliott","Pitcher","/api/v1/people/669651","1997-10-11","Loganville","GA","USA",2019,NA,"High_A","USA"
"3142",683871,"High_A",TRUE,"Mitch","Mitchell","Bruce","Ellis","Pitcher","/api/v1/people/683871","1995-08-22","Bundoora","Victoria","Australia",NA,NA,"High_A","Australia"
"3143",668752,"High_A",TRUE,"Duke","Robert","Duke","Ellis","Outfield","/api/v1/people/668752","1998-01-16","Nacogdoches","TX","USA",2020,NA,"High_A","USA"
"3144",641552,"High_A",TRUE,"Karl","Karl","David","Ellison","Catcher","/api/v1/people/641552","1995-05-23","Cincinnati","OH","USA",NA,NA,"High_A","USA"
"3145",669434,"High_A",TRUE,"Stevie","Stephen","Patrick","Emanuels","Pitcher","/api/v1/people/669434","1999-01-30","Seattle","WA","USA",2020,NA,"High_A","USA"
"3146",668860,"High_A",TRUE,"Kale","Kale","William","Emshoff","Catcher","/api/v1/people/668860","1998-05-02","Robstown","TX","USA",2020,NA,"High_A","USA"
"3147",687952,"High_A",TRUE,"Christian","Christian","Lee","Encarnacion-Strand","Third Base","/api/v1/people/687952","1999-12-01","Walnut Creek","CA","USA",2021,NA,"High_A","USA"
"3148",669438,"High_A",TRUE,"Mason","Mason","Alexander","Englert","Pitcher","/api/v1/people/669438","1999-11-01","Forney","TX","USA",2018,NA,"High_A","USA"
"3149",663536,"High_A",TRUE,"Tristin","Tristin","Hall","English","First Base","/api/v1/people/663536","1997-05-14","Stockbridge","GA","USA",2019,NA,"High_A","USA"
"3150",690702,"High_A",TRUE,"Roby","Roby",NA,"Enriquez","Outfield","/api/v1/people/690702","1997-03-21","Carolina",NA,"Puerto Rico",2019,NA,"High_A","Puerto Rico"
"3151",690622,"High_A",TRUE,"Alex","Alex","Lee","Erro","Catcher","/api/v1/people/690622","1997-12-05","Evanston","IL","USA",2019,NA,"High_A","USA"
"3152",683500,"High_A",TRUE,"Maikol","Maikol","Jose","Escotto","Shortstop","/api/v1/people/683500","2002-06-04","Boca Chica",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3153",678429,"High_A",TRUE,"Manuel","Manuel","De Jesus","Espinoza","Pitcher","/api/v1/people/678429","2000-11-17","Culiacan Rosales","Sinaloa","Mexico",NA,NA,"High_A","Mexico"
"3154",683155,"High_A",TRUE,"Joey","Joseph","Lee","Estes","Pitcher","/api/v1/people/683155","2001-10-08","Palmdale","CA","USA",2019,NA,"High_A","USA"
"3155",669093,"High_A",TRUE,"Jeremiah","Jeremiah","Ramiro","Estrada","Pitcher","/api/v1/people/669093","1998-11-01","Indio","CA","USA",2017,NA,"High_A","USA"
"3156",682005,"High_A",TRUE,"Rusber","Rusber",NA,"Estrada","Catcher","/api/v1/people/682005","1995-06-05","Guacara",NA,"Venezuela",2018,NA,"High_A","Venezuela"
"3157",681948,"High_A",TRUE,"Justin","Justin",NA,"Evans","Pitcher","/api/v1/people/681948","1996-09-09","Valdosta","GA","USA",2018,NA,"High_A","USA"
"3158",679938,"High_A",TRUE,"Yoyner","Yoyner","Alexander","Fajardo","Infield","/api/v1/people/679938","1999-04-06","Santo Domingo",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3159",672445,"High_A",TRUE,"Felix","Felix","Manuel","Familia","Catcher","/api/v1/people/672445","1998-10-13","Santo Domingo",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3160",686594,"High_A",TRUE,"Garrett","Garrett","Dale","Farmer","Pitcher","/api/v1/people/686594","1997-05-14","Huntsville","AL","USA",2019,NA,"High_A","USA"
"3161",686671,"High_A",TRUE,"Thomas","Thomas","Morris","Farr","Pitcher","/api/v1/people/686671","1999-04-29","Atlanta","GA","USA",2021,NA,"High_A","USA"
"3162",693459,"High_A",TRUE,"Kyler","Kyler","John","Fedko","Outfield","/api/v1/people/693459","1999-09-21","Gibsonia","PA","USA",2021,NA,"High_A","USA"
"3163",672553,"High_A",TRUE,"Ignacio","Ignacio","Junior","Feliz","Pitcher","/api/v1/people/672553","1999-10-23","Santo Domingo",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3164",681676,"High_A",TRUE,"Ryan","Ryan",NA,"Fernandez","Pitcher","/api/v1/people/681676","1998-06-11","Tampa","FL","USA",2018,NA,"High_A","USA"
"3165",701581,"High_A",TRUE,"David","David",NA,"Festa","Pitcher","/api/v1/people/701581","2000-03-08","Verona","NJ","USA",2021,NA,"High_A","USA"
"3166",665813,"High_A",TRUE,"Eris","Eris","Israel","Filpo","Pitcher","/api/v1/people/665813","1998-05-03","Peralta",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3167",672600,"High_A",TRUE,"Claudio","Claudio","Benito","Finol","Third Base","/api/v1/people/672600","2000-04-13","Maracaibo",NA,"Venezuela",NA,NA,"High_A","Venezuela"
"3168",681866,"High_A",TRUE,"Keegan","Keegan","Griffith","Fish","Catcher","/api/v1/people/681866","1999-09-19","Cincinnati","OH","USA",2018,NA,"High_A","USA"
"3169",680755,"High_A",TRUE,"Braydon","Braydon",NA,"Fisher","Pitcher","/api/v1/people/680755","2000-07-26","League City","TX","USA",2018,NA,"High_A","USA"
"3170",676114,"High_A",TRUE,"Hugh","Robert","Hugh","Fisher","Pitcher","/api/v1/people/676114","1999-02-11","Cordova","TN","USA",2021,NA,"High_A","USA"
"3171",683157,"High_A",TRUE,"Evan","Evan","Otto","Fitterer","Pitcher","/api/v1/people/683157","2000-06-26","Mission Viejo","CA","USA",2019,NA,"High_A","USA"
"3172",684876,"High_A",TRUE,"Adrian","Adrian",NA,"Florencio","Pitcher","/api/v1/people/684876","1998-10-11","Salcedo",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3173",678594,"High_A",TRUE,"Randy","Randy","Moises","Florentino","Catcher","/api/v1/people/678594","2000-07-05","San Juan De La Maguana",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3174",677602,"High_A",TRUE,"Antoni","Antoni","Daniel","Flores","Shortstop","/api/v1/people/677602","2000-10-14","Valencia",NA,"Venezuela",NA,NA,"High_A","Venezuela"
"3175",683612,"High_A",TRUE,"Ronaldo","Ronaldo","Antonio","Flores","Catcher","/api/v1/people/683612","2002-05-17","Maracay",NA,"Venezuela",NA,NA,"High_A","Venezuela"
"3176",672765,"High_A",TRUE,"Santiago","Santiago","Jesus","Florez","Pitcher","/api/v1/people/672765","2000-05-09","Barranquilla",NA,"Colombia",NA,NA,"High_A","Colombia"
"3177",687352,"High_A",TRUE,"Grant","Grant",NA,"Ford","Pitcher","/api/v1/people/687352","1998-03-11","San Jose","CA","USA",2019,NA,"High_A","USA"
"3178",687956,"High_A",TRUE,"Carlos A","Carlos","Antonio","Francisco","Pitcher","/api/v1/people/687956","1999-07-02","Bayamon",NA,"Puerto Rico",2019,NA,"High_A","Puerto Rico"
"3179",695370,"High_A",TRUE,"Thomas","Thomas","Michael","Francisco","First Base","/api/v1/people/695370","1999-06-26","Bristol","TN","USA",2021,NA,"High_A","USA"
"3180",681673,"High_A",TRUE,"Kohl","Kohl","Riddle","Franklin","Pitcher","/api/v1/people/681673","1999-09-09","Broken Arrow","OK","USA",2018,NA,"High_A","USA"
"3181",683227,"High_A",TRUE,"Cody","Cody","Nicholas","Freeman","Catcher","/api/v1/people/683227","2001-01-05","Pomona","CA","USA",2019,NA,"High_A","USA"
"3182",647217,"High_A",TRUE,"R.J.","Richard","Jared","Freure","Pitcher","/api/v1/people/647217","1997-07-06","Burlington","ON","Canada",2018,NA,"High_A","Canada"
"3183",660789,"High_A",TRUE,"Julio","Julio","Manuel","Frias","Pitcher","/api/v1/people/660789","1998-06-01","Boca Chica",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3184",673884,"High_A",TRUE,"Liu","Liu","Joali","Fuenmayor","Pitcher","/api/v1/people/673884","1999-02-02","Guigue",NA,"VEN",NA,NA,"High_A","Venezuela"
"3185",690978,"High_A",TRUE,"Dax","Daxton","James","Fulton","Pitcher","/api/v1/people/690978","2001-10-16","Weatherford","OK","USA",2020,NA,"High_A","USA"
"3186",687090,"High_A",TRUE,"Nic","Nicholas","Addison","Gaddis","Third Base","/api/v1/people/687090","1996-10-12","Chattanooga","TN","USA",2019,NA,"High_A","USA"
"3187",668877,"High_A",TRUE,"Ray","Ray","Michael","Gaither","Pitcher","/api/v1/people/668877","1998-03-04","Denton","TX","USA",2021,NA,"High_A","USA"
"3188",677593,"High_A",TRUE,"Luis","Luis","Jose","Garcia","Shortstop","/api/v1/people/677593","2000-10-01","San Pedro de Macoris",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3189",694356,"High_A",TRUE,"Nick","Nicholas","Cole","Garcia","Pitcher","/api/v1/people/694356","1999-04-20","Redwood City","CA","USA",2020,NA,"High_A","USA"
"3190",681831,"High_A",TRUE,"Willie Joe","Willie","Joe","Garry","Outfielder","/api/v1/people/681831","2000-05-29","Pascagoula","MS","USA",2018,NA,"High_A","USA"
"3191",676941,"High_A",TRUE,"Saul","Saul","Ruben","Garza","Catcher","/api/v1/people/676941","1998-04-09","McAllen","TX","USA",2020,NA,"High_A","USA"
"3192",688107,"High_A",TRUE,"Robert","Robert","Riordan","Gasser","Pitcher","/api/v1/people/688107","1999-05-31","El Dorado Hills","CA","USA",2021,NA,"High_A","USA"
"3193",688753,"High_A",TRUE,"Evan","Evan","Micheal","Gates","Pitcher","/api/v1/people/688753","1998-01-13","Roseville","MI","USA",2019,NA,"High_A","USA"
"3194",675578,"High_A",TRUE,"Myles","Myles","Parker","Gayman","Pitcher","/api/v1/people/675578","1998-02-19","Chambersburg","PA","USA",2020,NA,"High_A","USA"
"3195",694355,"High_A",TRUE,"Tyler","Tyler","Jackson","Gentry","Outfield","/api/v1/people/694355","1999-02-01","Memphis","TN","USA",2020,NA,"High_A","USA"
"3196",656455,"High_A",TRUE,"Michael","Michael","Edward","Gettys","Pitcher","/api/v1/people/656455","1995-10-22","Gainesville","GA","USA",2014,NA,"High_A","USA"
"3197",687870,"High_A",TRUE,"Michael","Michael","Angelo","Giacone","Pitcher","/api/v1/people/687870","1996-10-23","Fountain Valley","CA","USA",2019,NA,"High_A","USA"
"3198",680771,"High_A",TRUE,"Mateo","Mateo","Elijah","Gil","Shortstop","/api/v1/people/680771","2000-07-24","Newport Beach","CA","USA",2018,NA,"High_A","USA"
"3199",663724,"High_A",TRUE,"Jake","Jake","R.","Gilbert","Pitcher","/api/v1/people/663724","1996-12-01","Evans","GA","USA",2019,NA,"High_A","USA"
"3200",668996,"High_A",TRUE,"Tyler","Tyler","J.","Gillies","Pitcher","/api/v1/people/668996","1995-06-06","London","ON","Canada",2017,NA,"High_A","Canada"
"3201",687362,"High_A",TRUE,"Connor","Connor","Brammer","Gillispie","Pitcher","/api/v1/people/687362","1997-11-10","Earlysville","VA","USA",2019,NA,"High_A","USA"
"3202",676769,"High_A",TRUE,"Matt","Matthew","Kelleher","Givin","Pitcher","/api/v1/people/676769","1999-06-17","Boston","MA","USA",2017,NA,"High_A","USA"
"3203",690107,"High_A",TRUE,"Jackson","Jackson","Cade","Glenn","Infield","/api/v1/people/690107","1997-10-24","Arlington","TX","USA",2021,NA,"High_A","USA"
"3204",694368,"High_A",TRUE,"Jimmy","James","Michael","Glowenke","Infield","/api/v1/people/694368","1999-06-05","Chicago","IL","USA",2020,NA,"High_A","USA"
"3205",680725,"High_A",TRUE,"Jackson","Jackson","Henry","Goddard","Pitcher","/api/v1/people/680725","1996-12-12","Tulsa","OK","USA",2018,NA,"High_A","USA"
"3206",680622,"High_A",TRUE,"Carlos","Carlos","Miguel","Gomez","Pitcher","/api/v1/people/680622","1998-06-14","Esperanza",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3207",685461,"High_A",TRUE,"Cesar","Cesar","Octavio","Gomez","Outfield","/api/v1/people/685461","1998-07-09","Ontario","CA","USA",2020,NA,"High_A","USA"
"3208",670114,"High_A",TRUE,"Jarrett","Jarrett",NA,"Gonzales","Catcher","/api/v1/people/670114","1998-03-27","San Antonio","TX","USA",2019,NA,"High_A","USA"
"3209",682685,"High_A",TRUE,"Cristian","Cristian","Daniel","Gonzalez","Shortstop","/api/v1/people/682685","2001-10-22","Azua",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3210",682445,"High_A",TRUE,"Domingo","Domingo","Jose","Gonzalez","Pitcher","/api/v1/people/682445","1999-09-27","San Francisco de Macoris",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3211",678648,"High_A",TRUE,"Herard","Herard","Jose","Gonzalez","Shortstop","/api/v1/people/678648","2001-05-16","Villa Vasquez",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3212",669363,"High_A",TRUE,"Jacob","Jacob","Christopher","Gonzalez","Third Base","/api/v1/people/669363","1998-06-26","Scottsdale","AZ","USA",2017,NA,"High_A","USA"
"3213",686857,"High_A",TRUE,"James","James","Oriel","Gonzalez","Pitcher","/api/v1/people/686857","2000-09-15","David",NA,"Panama",NA,NA,"High_A","Panama"
"3214",700361,"High_A",TRUE,"Shawn","Shawn","Isaac","Goosenberg","Shortstop","/api/v1/people/700361","1999-12-05","Encino","CA","USA",2021,NA,"High_A","USA"
"3215",685301,"High_A",TRUE,"Matt","Matthew",NA,"Gorski","Outfielder","/api/v1/people/685301","1997-12-22","Fishers","IN","USA",2019,NA,"High_A","USA"
"3216",689214,"High_A",TRUE,"Jake","Jacob",NA,"Gozzo","Pitcher","/api/v1/people/689214","1997-01-05","Shawnee","OK","USA",2019,NA,"High_A","USA"
"3217",700669,"High_A",TRUE,"Gordon","Gordon","Joseph","Graceffo","Pitcher","/api/v1/people/700669","2000-03-17","Wayne","NJ","USA",2021,NA,"High_A","USA"
"3218",692652,"High_A",TRUE,"Diego","Diego",NA,"Granado","Pitcher","/api/v1/people/692652","1997-01-13","Colombia",NA,"Cuba",NA,NA,"High_A","Cuba"
"3219",680799,"High_A",TRUE,"Seth","Seth","Conrad","Gray","Third Base","/api/v1/people/680799","1998-05-30","Springfield","OH","USA",2019,NA,"High_A","USA"
"3220",669336,"High_A",TRUE,"Joe","Joseph","W.","Gray Jr.","Outfield","/api/v1/people/669336","2000-03-12","Hattiesburg","MS","USA",2018,NA,"High_A","USA"
"3221",668577,"High_A",TRUE,"Osmy","Osmy",NA,"Gregorio","Infield","/api/v1/people/668577","1998-05-27","San Pedro de Macoris",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3222",695347,"High_A",TRUE,"Hunter","Hunter","Davis","Gregory","Pitcher","/api/v1/people/695347","1998-11-16","Chesapeake","VA","USA",2021,NA,"High_A","USA"
"3223",687093,"High_A",TRUE,"Vaughn","Vaughn","Anthony","Grissom","Shortstop","/api/v1/people/687093","2001-01-05","Orlando","FL","USA",2019,NA,"High_A","USA"
"3224",686755,"High_A",TRUE,"Jaxx","Jaxx","David","Groshans","Catcher","/api/v1/people/686755","1998-07-20","Lafayette","LA","USA",2019,NA,"High_A","USA"
"3225",695779,"High_A",TRUE,"Kyle","Kyle",NA,"Gruller","Pitcher","/api/v1/people/695779","1998-05-21","Katy","TX","USA",NA,NA,"High_A","USA"
"3226",684580,"High_A",TRUE,"Jake","Jakob","Christopher","Guenther","First Base","/api/v1/people/684580","1997-05-16","Oshkosh","WI","USA",2019,NA,"High_A","USA"
"3227",696001,"High_A",TRUE,"Miguel","Miguel","Angel","Guerrero","Pitcher","/api/v1/people/696001","2000-07-15","Santo Domingo",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3228",694553,"High_A",TRUE,"Tyson","Tyson","James","Guerrero","Pitcher","/api/v1/people/694553","1999-02-16","Centralia","WA","USA",2021,NA,"High_A","USA"
"3229",687473,"High_A",TRUE,"Ryan","Ryan","Cole","Gusto","Pitcher","/api/v1/people/687473","1999-03-11","Charlotte","NC","USA",2019,NA,"High_A","USA"
"3230",670868,"High_A",TRUE,"Abrahan","Abrahan","Alberto","Gutierrez","Catcher","/api/v1/people/670868","1999-10-31","Caracas",NA,"Venezuela",NA,NA,"High_A","Venezuela"
"3231",664346,"High_A",TRUE,"Carlos","Carlos","Alberto","Guzman","Pitcher","/api/v1/people/664346","1998-05-16","Maracay",NA,"Venezuela",NA,NA,"High_A","Venezuela"
"3232",675842,"High_A",TRUE,"Emilker","Emilker","Jose","Guzman","Pitcher","/api/v1/people/675842","1999-02-10","Caracas",NA,"Venezuela",NA,NA,"High_A","Venezuela"
"3233",679739,"High_A",TRUE,"Jose","Jose","Alberto","Guzman","Second Base","/api/v1/people/679739","2000-09-15","Santo Domingo",NA,"Dominican Republic",NA,NA,"High_A","Dominican Republic"
"3234",680753,"High_A",TRUE,"Adam","Adam","Mitchell","Hackenberg","Catcher","/api/v1/people/680753","1999-09-08","Palmyra","VA","USA",2021,NA,"High_A","USA"
